location_1,location_2,distance
New_South_Wales,Hawaii,761.841742551
New_South_Wales,Idaho,578.726523794
New_South_Wales,Illinois,491.14547422
New_South_Wales,Indiana,556.896479555
New_South_Wales,Iowa,582.701514034
New_South_Wales,Kansas,545.475987588
New_South_Wales,Kentucky,565.214681593
New_South_Wales,Louisiana,554.491415996
New_South_Wales,Maine,717.423656465
New_South_Wales,Maryland,536.12949919
New_South_Wales,Massachusetts,545.176148744
New_South_Wales,Michigan,553.122177731
New_South_Wales,Minnesota,566.35000184
New_South_Wales,Mississippi,612.763437018
New_South_Wales,Missouri,521.814520851
New_South_Wales,Montana,632.845877929
New_South_Wales,Nebraska,555.945695597
New_South_Wales,Nevada,542.220868292
New_South_Wales,New_Hampshire,698.593307471
New_South_Wales,New_Jersey,567.358328876
New_South_Wales,New_Mexico,562.893536837
New_South_Wales,New_York,494.095860755
New_South_Wales,North_Carolina,511.16151348
New_South_Wales,North_Dakota,610.730416785
New_South_Wales,Ohio,545.351897757
New_South_Wales,Oklahoma,555.176822382
New_South_Wales,Oregon,522.079308383
New_South_Wales,Pennsylvania,597.722230058
New_South_Wales,Puerto_Rico,779.554871671
New_South_Wales,Rhode_Island,595.81602471
New_South_Wales,South_Carolina,542.850008712
New_South_Wales,South_Dakota,598.180231464
New_South_Wales,Tennessee,534.926127189
New_South_Wales,Texas,610.279035736
New_South_Wales,Utah,854.541182992
New_South_Wales,Vermont,782.753469596
New_South_Wales,Virginia,512.75726282
New_South_Wales,Washington,528.774780976
New_South_Wales,West_Virginia,699.730171816
New_South_Wales,Wisconsin,598.071033806
New_South_Wales,Wyoming,636.27538905
New_South_Wales,Israel,873.920873149
Northern_Territory,Australian_Capital_Territory,784.595098003
Northern_Territory,New_South_Wales,973.44083662
Northern_Territory,Northern_Territory,0.0
Northern_Territory,Queensland,898.912029409
Northern_Territory,South_Australia,1099.71307951
Northern_Territory,Tasmania,1170.51002746
Northern_Territory,Victoria,945.553740748
Northern_Territory,Western_Australia,856.871681327
Northern_Territory,Alberta,948.752190326
Northern_Territory,British_Columbia,1361.46687217
Northern_Territory,Manitoba,1146.7862132
Northern_Territory,New_Brunswick,1389.86793865
Northern_Territory,Newfoundland_and_Labrador,1452.1101128
Northern_Territory,Nova_Scotia,1448.51289095
Northern_Territory,Ontario,1241.08618349
Northern_Territory,Prince_Edward_Island,1432.97784119
Northern_Territory,Quebec,1266.29528911
Northern_Territory,Saskatchewan,1217.87695245
Northern_Territory,Northwest_Territories,1152.51026643
Northern_Territory,Nunavut,1544.03556226
Northern_Territory,Yukon,1244.00085543
Northern_Territory,Anhui,1316.53273727
Northern_Territory,Beijing,1581.17401769
Northern_Territory,Chongqing,1435.96586034
Northern_Territory,Fujian,1219.27953185
Northern_Territory,Gansu,1281.21555378
Northern_Territory,Guangdong,1231.06959103
Northern_Territory,Guangxi,1229.93077495
Northern_Territory,Guizhou,1236.4060932
Northern_Territory,Hainan,1195.81228787
Northern_Territory,Hebei,1276.00149883
Northern_Territory,Heilongjiang,1325.55156035
Northern_Territory,Henan,1276.81351724
Northern_Territory,Hubei,1318.02066932
Northern_Territory,Hunan,1301.43706694
Northern_Territory,Inner_Mongolia,1209.73419565
Northern_Territory,Jiangsu,1408.57694375
Northern_Territory,Jiangxi,1156.14319226
Northern_Territory,Jilin,1356.53717147
Northern_Territory,Liaoning,1440.08434262
Northern_Territory,Ningxia,1053.86421441
Northern_Territory,Qinghai,1137.81245498
Northern_Territory,Shaanxi,1282.12285589
Northern_Territory,Shandong,1341.77430952
Northern_Territory,Shanghai,1647.81811014
Northern_Territory,Shanxi,1165.67965147
Northern_Territory,Sichuan,1388.22961987
Northern_Territory,Tianjin,1437.97623749
Northern_Territory,Tibet,1274.97757799
Northern_Territory,Xinjiang,1060.84208874
Northern_Territory,Yunnan,1258.35876859
Northern_Territory,Zhejiang,1362.18051074
Northern_Territory,Greece,1664.55099655
Northern_Territory,Norway,1381.91685862
Northern_Territory,Romania,1514.540424
Northern_Territory,Slovakia,1372.82195927
Northern_Territory,Spain,1506.0278102
Northern_Territory,Portugal,1544.08188478
Northern_Territory,Ireland,1199.53326889
Northern_Territory,France,1547.98048492
Northern_Territory,Slovenia,1664.7018045
Northern_Territory,Netherlands,1454.5020898
Northern_Territory,Finland,1621.02359123
Northern_Territory,Austria,1572.27578376
Northern_Territory,United-Kingdom,1449.11199255
Northern_Territory,Italy,1686.11140515
Northern_Territory,Germany,1769.42484366
Northern_Territory,Lithuania,1499.66217287
Northern_Territory,Denmark,1496.84695732
Northern_Territory,Latvia,1573.15097842
Northern_Territory,Estonia,1523.87188081
Northern_Territory,Hungary,1528.40159902
Northern_Territory,Luxembourg,1382.66611628
Northern_Territory,Bulgaria,1691.15603204
Northern_Territory,Czech,1524.06611578
Northern_Territory,Switzerland,1546.07678319
Northern_Territory,Sweden,1603.77331312
Northern_Territory,Cyprus,1260.8521471
Northern_Territory,Uttar_Pradesh,1579.2076257
Northern_Territory,Rajasthan,1446.37292853
Northern_Territory,Haryana,1435.84130815
Northern_Territory,Puducherry,1178.44123722
Northern_Territory,West_Bengal,1403.2033319
Northern_Territory,Andhra_Pradesh,1244.19026348
Northern_Territory,Arunachal_Pradesh,1682.02847433
Northern_Territory,Sikkim,1474.29271833
Northern_Territory,Assam,1601.58453443
Northern_Territory,Uttarakhand,1407.03523974
Northern_Territory,Tamil_Nadu,1192.67582712
Northern_Territory,Mizoram,1569.44243897
Northern_Territory,Himachal_Pradesh,1463.00739917
Northern_Territory,Meghalaya,1736.325186
Northern_Territory,Gujarat,1252.83636138
Northern_Territory,Odisha,1311.1082604
Northern_Territory,Maharashtra,1315.50144918
Northern_Territory,Nct_of_Delhi,1343.83334015
Northern_Territory,Chhattisgarh,1330.50255749
Northern_Territory,Manipur,1469.38140587
Northern_Territory,Bihar,1532.84025025
Northern_Territory,Tripura,1561.9666811
Northern_Territory,Jammu_and_Kashmir,1557.94172261
Northern_Territory,Punjab,1473.64005232
Northern_Territory,Goa,1238.32093382
Northern_Territory,Madhya_Pradesh,1412.48388892
Northern_Territory,Jharkhand,1415.51739039
Northern_Territory,Andaman_and_Nicobar_Islands,1183.28230646
Northern_Territory,Karnataka,1409.492375
Northern_Territory,Daman_and_Diu,1850.61858081
Northern_Territory,Nagaland,1751.6190559
Northern_Territory,Kerala,1286.56038029
Northern_Territory,Aichi-ken,1799.23814434
Northern_Territory,Akita-ken,2266.58722029
Northern_Territory,Aomori-ken,2117.4424828
Northern_Territory,Chiba-ken,1939.45272432
Northern_Territory,Ehime-ken,2017.47662278
Northern_Territory,Fukui-ken,1955.17910039
Northern_Territory,Fukuoka-ken,1811.12701939
Northern_Territory,Fukushima-ken,2006.03720306
Northern_Territory,Gifu-ken,1958.24511292
Northern_Territory,Gumma-ken,1937.07945453
Northern_Territory,Hiroshima-ken,1890.7505889
Northern_Territory,Hokkaido,2017.29314346
Northern_Territory,Hyogo-ken,1910.85461053
Northern_Territory,Ibaraki-ken,1930.57493638
Northern_Territory,Ishikawa-ken,1935.07733111
Northern_Territory,Iwate-ken,2081.48808331
Northern_Territory,Kagawa-ken,1964.43278485
Northern_Territory,Kagoshima-ken,1964.14832551
Northern_Territory,Kanagawa-ken,1872.23335373
Northern_Territory,Kochi-ken,2090.52081347
Northern_Territory,Kumamoto-ken,1907.95378917
Northern_Territory,Kyoto-fu,2013.23604985
Northern_Territory,Mie-ken,1929.1098016
Northern_Territory,Miyagi-ken,1882.67325424
Northern_Territory,Miyazaki-ken,1945.71549616
Northern_Territory,Nagano-ken,2066.96749338
Northern_Territory,Nagasaki-ken,1987.78095042
Northern_Territory,Nara-ken,1956.20556959
Northern_Territory,Niigata-ken,2047.08990666
Northern_Territory,Oita-ken,1961.40884281
Northern_Territory,Okayama-ken,1898.70321782
Northern_Territory,Okinawa-ken,1472.25359298
Northern_Territory,Osaka-fu,1869.963377
Northern_Territory,Saga-ken,1877.13046658
Northern_Territory,Saitama-ken,1898.81972011
Northern_Territory,Shiga-ken,1750.72335706
Northern_Territory,Shimane-ken,2063.21456645
Northern_Territory,Shizuoka-ken,1985.85597152
Northern_Territory,Tochigi-ken,1921.95473146
Northern_Territory,Tokushima-ken,2033.18283849
Northern_Territory,Tokyo-to,2007.33499991
Northern_Territory,Tottori-ken,1973.71359698
Northern_Territory,Toyama-ken,2065.75773263
Northern_Territory,Wakayama-ken,2026.58536462
Northern_Territory,Yamagata-ken,2082.86881508
Northern_Territory,Yamaguchi-ken,2040.59916455
Northern_Territory,Yamanashi-ken,2030.66374082
Northern_Territory,Adygea,1311.58302834
Northern_Territory,Altai_Krai,1464.72002685
Northern_Territory,Altai_Republic,1203.88892588
Northern_Territory,Amur_Oblast,1192.43604646
Northern_Territory,Arkhangelsk_Oblast,1366.89787795
Northern_Territory,Astrakhan_Oblast,1261.96593047
Northern_Territory,Bashkortostan,1350.65205756
Northern_Territory,Belgorod_Oblast,1472.70848728
Northern_Territory,Bryansk_Oblast,1452.87301646
Northern_Territory,Buryatia,1153.96677932
Northern_Territory,Chechnya,1613.02035318
Northern_Territory,Chelyabinsk_Oblast,1346.19763039
Northern_Territory,Chukotka,1619.07086013
Northern_Territory,Chuvashia,1340.30107241
Northern_Territory,Dagestan,1240.40074757
Northern_Territory,Ingushetia,1683.72046645
Northern_Territory,Irkutsk_Oblast,1173.47026391
Northern_Territory,Ivanovo_Oblast,1551.94238409
Northern_Territory,Jewish_Autonomous_Oblast,1175.74128544
Northern_Territory,Kabardino_Balkaria,1160.6802062
Northern_Territory,Kaliningrad_Oblast,1267.22122897
Northern_Territory,Kalmykia,1176.74814299
Northern_Territory,Kaluga_Oblast,1438.72490176
Northern_Territory,Kamchatka_Krai,1039.81502351
Northern_Territory,Karachay_Cherkessia,1189.50522861
Northern_Territory,Karelia,1385.80470649
Northern_Territory,Kemerovo_Oblast,1349.62555439
Northern_Territory,Khabarovsk_Krai,1196.86252025
Northern_Territory,Khakassia,1274.54656584
Northern_Territory,Khanty_Mansi_Autonomous_Okrug,1211.77904839
Northern_Territory,Kirov_Oblast,1559.98686023
Northern_Territory,Komi_Republic,1215.97245843
Northern_Territory,Kostroma_Oblast,1517.92243686
Northern_Territory,Krasnodar_Krai,1327.44515962
Northern_Territory,Krasnoyarsk_Krai,1259.38527184
Northern_Territory,Kurgan_Oblast,1528.18601499
Northern_Territory,Kursk_Oblast,1521.09700736
Northern_Territory,Leningrad_Oblast,1449.77376831
Northern_Territory,Lipetsk_Oblast,1492.62682896
Northern_Territory,Magadan_Oblast,1199.31851006
Northern_Territory,Mari_El,1356.6940773
Northern_Territory,Mordovia,1470.46483634
Northern_Territory,Moscow_Oblast,1380.79072842
Northern_Territory,Moscow,1399.49365565
Northern_Territory,Murmansk_Oblast,1228.5247699
Northern_Territory,Nenets_Autonomous_Okrug,1024.63367946
Northern_Territory,Nizhny_Novgorod_Oblast,1461.05587605
Northern_Territory,North_Ossetia_Alania,1202.00528313
Northern_Territory,Novgorod_Oblast,1524.25911504
Northern_Territory,Novosibirsk_Oblast,1365.26133421
Northern_Territory,Omsk_Oblast,1360.41671616
Northern_Territory,Orenburg_Oblast,1371.64963717
Northern_Territory,Oryol_Oblast,1488.65606317
Northern_Territory,Penza_Oblast,1487.27911628
Northern_Territory,Perm_Krai,1302.5517575
Northern_Territory,Primorsky_Krai,1224.40570597
Northern_Territory,Pskov_Oblast,1535.68533257
Northern_Territory,Rostov_Oblast,1385.06488431
Northern_Territory,Ryazan_Oblast,1551.04149639
Northern_Territory,Sakha,887.779051465
Northern_Territory,Sakhalin_Oblast,1139.47896014
Northern_Territory,Samara_Oblast,1370.38765061
Northern_Territory,Saratov_Oblast,1407.05533463
Northern_Territory,Smolensk_Oblast,1472.00326768
Northern_Territory,St._Petersburg,1475.2181167
Northern_Territory,Stavropol_Krai,1274.9414881
Northern_Territory,Sverdlovsk_Oblast,1377.32204756
Northern_Territory,Tambov_Oblast,1583.22763107
Northern_Territory,Tatarstan,1332.60138888
Northern_Territory,Tomsk_Oblast,1244.43153482
Northern_Territory,Tula_Oblast,1536.03229928
Northern_Territory,Tuva,1121.36661696
Northern_Territory,Tver_Oblast,1546.6657179
Northern_Territory,Tyumen_Oblast,1313.52539089
Northern_Territory,Udmurtia,1282.1476038
Northern_Territory,Ulyanovsk_Oblast,1495.6293435
Northern_Territory,Vladimir_Oblast,1500.18127277
Northern_Territory,Volgograd_Oblast,1383.73351248
Northern_Territory,Vologda_Oblast,1471.23315981
Northern_Territory,Voronezh_Oblast,1558.34292412
Northern_Territory,Yamalo_Nenets_Autonomous_Okrug,1541.53123881
Northern_Territory,Yaroslavl_Oblast,1497.91430936
Northern_Territory,Zabaykalsky_Krai,1170.35239381
Northern_Territory,Eastern_Cape,1553.55313669
Northern_Territory,Free_State,1235.77206244
Northern_Territory,Gauteng,1085.63243931
Northern_Territory,KwaZulu-Natal,1460.52396934
Northern_Territory,Limpopo,1739.0744946
Northern_Territory,Mpumalanga,1455.10613785
Northern_Territory,Northern_Cape,1194.48818033
Northern_Territory,North_West,1250.96741779
Northern_Territory,Western_Cape,948.395233799
Northern_Territory,Alabama,1137.6975688
Northern_Territory,Alaska,804.652795052
Northern_Territory,Arizona,1082.07297254
Northern_Territory,Arkansas,1190.77459168
Northern_Territory,California,891.456737505
Northern_Territory,Colorado,900.385278375
Northern_Territory,Connecticut,1199.05564967
Northern_Territory,Delaware,1145.17366556
Northern_Territory,District_of_Columbia,1256.36429882
Northern_Territory,Florida,1314.01768866
Northern_Territory,Georgia,903.013920923
Northern_Territory,Hawaii,1183.32294212
Northern_Territory,Idaho,1045.63988983
Northern_Territory,Illinois,968.424862139
Northern_Territory,Indiana,1080.23451363
Northern_Territory,Iowa,1192.67254469
Northern_Territory,Kansas,1064.18103041
Northern_Territory,Kentucky,1124.07710303
Northern_Territory,Louisiana,1046.67920639
Northern_Territory,Maine,1389.03163766
Northern_Territory,Maryland,1031.03331553
Northern_Territory,Massachusetts,1147.36645483
Northern_Territory,Michigan,1150.50837508
Northern_Territory,Minnesota,1059.50191444
Northern_Territory,Mississippi,1118.13234172
Northern_Territory,Missouri,1139.88167555
Northern_Territory,Montana,1295.14023542
Northern_Territory,Nebraska,1097.98459758
Northern_Territory,Nevada,975.314113507
Northern_Territory,New_Hampshire,1302.54160391
Northern_Territory,New_Jersey,1115.34453749
Northern_Territory,New_Mexico,1130.70432062
Northern_Territory,New_York,1036.29877583
Northern_Territory,North_Carolina,1030.61592139
Northern_Territory,North_Dakota,1168.96492649
Northern_Territory,Ohio,1155.30616569
Northern_Territory,Oklahoma,1121.70897684
Northern_Territory,Oregon,1138.98672874
Northern_Territory,Pennsylvania,1233.52757769
Northern_Territory,Puerto_Rico,1292.18931282
Northern_Territory,Rhode_Island,1219.84470608
Northern_Territory,South_Carolina,1127.06705763
Northern_Territory,South_Dakota,1147.11816413
Northern_Territory,Tennessee,1108.88567374
Northern_Territory,Texas,852.788810053
Northern_Territory,Utah,905.408507489
Northern_Territory,Vermont,1350.79752683
Northern_Territory,Virginia,1011.5456371
Northern_Territory,Washington,1015.15237072
Northern_Territory,West_Virginia,1373.27985066
Northern_Territory,Wisconsin,1143.00759661
Northern_Territory,Wyoming,1083.97883072
Northern_Territory,Israel,951.168909926
Queensland,Australian_Capital_Territory,539.823121562
Queensland,New_South_Wales,301.702625584
Queensland,Northern_Territory,898.912029409
Queensland,Queensland,0.0
Queensland,South_Australia,350.328565145
Queensland,Tasmania,424.572036442
Queensland,Victoria,316.036012564
Queensland,Western_Australia,253.977254438
Queensland,Alberta,569.955148296
Queensland,British_Columbia,703.341895835
Queensland,Manitoba,578.033895385
Queensland,New_Brunswick,751.046537276
Queensland,Newfoundland_and_Labrador,833.946481783
Queensland,Nova_Scotia,784.573913545
Queensland,Ontario,610.505099307
Queensland,Prince_Edward_Island,825.934435411
Queensland,Quebec,631.924552298
Queensland,Saskatchewan,627.920453017
Queensland,Northwest_Territories,1444.61528379
Queensland,Nunavut,1836.54142633
Queensland,Yukon,1415.05363999
Queensland,Anhui,1155.35653484
Queensland,Beijing,1524.38275607
Queensland,Chongqing,1160.43323235
Queensland,Fujian,1203.83785854
Queensland,Gansu,1282.46492162
Queensland,Guangdong,1312.77327269
Queensland,Guangxi,1191.62662517
Queensland,Guizhou,1192.52135386
Queensland,Hainan,1192.04428913
Queensland,Hebei,1205.7992544
Queensland,Heilongjiang,1215.62602831
Queensland,Henan,1211.71505921
Queensland,Hubei,1181.43559987
Queensland,Hunan,1196.46096433
Queensland,Inner_Mongolia,1198.54820347
Queensland,Jiangsu,1163.34355636
Queensland,Jiangxi,1194.57687552
Queensland,Jilin,1213.485054
Queensland,Liaoning,1164.05295832
Queensland,Ningxia,1254.41392964
Queensland,Qinghai,1341.54797641
Queensland,Shaanxi,1217.23664062
Queensland,Shandong,1153.17451273
Queensland,Shanghai,1470.22979475
Queensland,Shanxi,1143.44124556
Queensland,Sichuan,1181.05249279
Queensland,Tianjin,1363.53621368
Queensland,Tibet,1520.94904263
Queensland,Xinjiang,1254.5085813
Queensland,Yunnan,1270.02116699
Queensland,Zhejiang,1206.18188933
Queensland,Greece,1295.13535999
Queensland,Norway,984.731885518
Queensland,Romania,1167.10865526
Queensland,Slovakia,1101.04987618
Queensland,Spain,1197.09751329
Queensland,Portugal,1252.17342457
Queensland,Ireland,1060.38958683
Queensland,France,1115.78146078
Queensland,Slovenia,1309.58872423
Queensland,Netherlands,1018.12477708
Queensland,Finland,1141.91696147
Queensland,Austria,1137.27122016
Queensland,United-Kingdom,999.165512143
Queensland,Italy,1286.17309269
Queensland,Germany,1260.82583695
Queensland,Lithuania,1069.31731927
Queensland,Denmark,1019.27256879
Queensland,Latvia,1237.33223488
Queensland,Estonia,1136.10507675
Queensland,Hungary,1162.02655787
Queensland,Luxembourg,1034.40827464
Queensland,Bulgaria,1280.30600202
Queensland,Czech,1128.84888646
Queensland,Switzerland,1114.4386859
Queensland,Sweden,1175.58073756
